Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2024-11-28	2024-10	YouTube (Red)	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	GB	0	0.03860704
2024-11-28	2024-10	YouTube (Red)	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	4	100	Song	GB	0	0.03860704
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	GB	0	0.01759106
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	HN	0	0.00223900
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	9	100	Song	MX	0	0.01599949
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	9	100	Song	LV	0	0.06674612
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	13	100	Song	NZ	0	0.06499372
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	13	100	Song	NZ	0	0.06499372
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	PR	0	0.02600091
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	RO	0	0.00359372
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	PR	0	0.02600091
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	RS	0	0.00501451
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	RS	0	0.00501451
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	95	100	Song	TR	0	0.04917287
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	19	100	Song	UA	0	0.01601332
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	TR	0	0.00103879
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	54	100	Song	UA	0	0.05050208
2024-11-28	2024-10	YouTube (Red)	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	110	100	Song	US	0	1.17433533
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	605	100	Song	US	0	5.94365866
2024-11-28	2024-10	YouTube (Red)	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	90	100	Song	US	0	1.14601539
2024-11-28	2024-10	YouTube (Red)	ZONE A0	LUNA	QZTB92494812	198891507125	10	100	Song	US	0	0.11304632
2024-11-28	2024-10	YouTube (Red)	ZONE A0	GATEWAY	QZTBF2441974	198888661472	13	100	Song	US	0	0.17548789
2024-11-28	2024-10	YouTube (Red)	PIG1987	KEYGEN	QZWFK2497196	198884932026	51	100	Song	US	0	0.40868070
2024-11-28	2024-10	YouTube (Red)	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	ZA	0	0.00244424
2024-12-19	2024-08	Facebook	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	US	0	0.00137130
2024-12-19	2024-08	Facebook	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	4	100	Song	US	0	0.00182841
2024-12-19	2024-08	Facebook	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	OU	0	0.00045710
2024-12-01	2024-09	iTunes Songs	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	US	0	0.70000849
2024-12-10	2024-10	Pandora	PIG1987	PERVERSION	QZTBF2439187	198888700416	8	100	Song	US	0	0.02787070
2024-12-10	2024-10	Pandora	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	US	0	0.00572982
2024-12-19	2024-10	Amazon Unlimited (Streaming)	PIG1987	PERVERSION	QZTBF2439187	198888700416	63	100	Song	US	0	0.64814558
2024-12-19	2024-10	Amazon Unlimited (Streaming)	PIG1987	KEYGEN	QZWFK2497196	198884932026	3	100	Song	US	0	0.02340442
2024-12-20	2024-10	Tidal	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	CA	0	0.00958214
2024-12-20	2024-10	Tidal	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	FI	0	0.02465040
2024-12-20	2024-10	Tidal	PIG1987	PERVERSION	QZTBF2439187	198888700416	11	100	Song	US	0	0.08225274
2024-12-20	2024-10	Tidal	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	CA	0	0.00973407
2024-12-20	2024-10	Tidal	PIG1987	PERVERSION	QZTBF2439187	198888700416	4	100	Song	CA	0	0.03893629
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	11	100	Song	US	0	0.01416266
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	GB	0	0.00643757
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	MX	0	0.00128751
2024-12-29	2024-10	TikTok	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	ID	0	0.00103001
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	IR	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	BY	0	0.00128751
2024-12-29	2024-10	TikTok	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	DE	0	0.00206002
2024-12-29	2024-10	TikTok	ZONE A0	LUNA	QZTB92494812	198891507125	30	100	Song	US	0	0.03141536
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	UA	0	0.00257503
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	CA	0	0.00257503
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	UA	0	0.00257503
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	MD	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	49	100	Song	US	0	0.06205821
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	KZ	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	MV	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	IL	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	FI	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	KEYGEN	QZWFK2497196	198884932026	21	100	Song	US	0	0.02703781
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	TH	0	0.00128751
2024-12-29	2024-10	TikTok	ZONE A0	GATEWAY	QZTBF2441974	198888661472	17	100	Song	US	0	0.02188775
2024-12-29	2024-10	TikTok	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	45	100	Song	US	0	0.05793816
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	RS	0	0.00128751
2024-12-29	2024-10	TikTok	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	CR	0	0.00128751
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	20	100	Song	BR	0	0.01930406
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	GR	0	0.00374722
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	CH	0	0.02272526
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	15	100	Song	CL	0	0.01391944
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	7	100	Song	ZA	0	0.00760035
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	XK	0	0.00003634
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	HR	0	0.00251061
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	SI	0	0.00007164
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	RS	0	0.01203493
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	XK	0	0.00003634
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	52	100	Song	FR	0	0.18217484
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	TH	0	0.01002790
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	HK	0	0.00559332
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	32	100	Song	FR	0	0.10513094
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	9	100	Song	SK	0	0.02429309
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	3	100	Song	IE	0	0.01517994
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	5	100	Song	SE	0	0.01831768
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	IL	0	0.00674998
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	40	100	Song	DE	0	0.13825996
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	7	100	Song	BG	0	0.00930524
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	ID	0	0.00107568
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	3	100	Song	CZ	0	0.00306402
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	AE	0	0.00074654
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	16	100	Song	CL	0	0.01510103
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	IS	0	0.00806759
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	ES	0	0.00511778
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	7	100	Song	SG	0	0.01004659
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	23	100	Song	MX	0	0.01797296
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	15	100	Song	IT	0	0.02152499
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	8	100	Song	CZ	0	0.01785564
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	ES	0	0.01205466
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	6	100	Song	NO	0	0.01927084
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	10	100	Song	AE	0	0.00478968
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	TW	0	0.00442627
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	DK	0	0.00354164
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	MY	0	0.00734285
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	TH	0	0.00199976
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	AR	0	0.00444185
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	BE	0	0.03170759
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	17	100	Song	IT	0	0.03347685
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	JP	0	0.01656607
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	NZ	0	0.01242118
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	LU	0	0.00519046
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	4	100	Song	SA	0	0.00364132
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	18	100	Song	FI	0	0.07127199
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	38	100	Song	CA	0	0.08390187
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	SG	0	0.00028346
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	13	100	Song	SA	0	0.00491012
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	44	100	Song	PL	0	0.05123177
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	19	100	Song	PT	0	0.02432320
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	CH	0	0.02327348
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	11	100	Song	PH	0	0.00328206
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	19	100	Song	PL	0	0.02456513
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	DK	0	0.00698879
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	27	100	Song	LV	0	0.04327009
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	VN	0	0.00008618
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	65	100	Song	AU	0	0.19445065
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	7	100	Song	JP	0	0.02381236
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	8	100	Song	CO	0	0.00593700
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	ZA	0	0.01029266
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	8	100	Song	EE	0	0.01683083
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	EE	0	0.01683083
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	19	100	Song	BR	0	0.01060623
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	IE	0	0.01235057
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	11	100	Song	SK	0	0.02787211
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	32	100	Song	MX	0	0.03157573
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	GR	0	0.00143078
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	5	100	Song	NZ	0	0.01280846
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	BE	0	0.00589754
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	3	100	Song	AT	0	0.01057716
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	9	100	Song	PE	0	0.00812988
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	LV	0	0.01086373
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	4	100	Song	AR	0	0.00396734
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	AT	0	0.00914638
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	NO	0	0.01724927
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	60	100	Song	CA	0	0.12393143
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	MY	0	0.00062402
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	RO	0	0.00073719
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	24	100	Song	FI	0	0.05977386
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	21	100	Song	NL	0	0.06505777
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	12	100	Song	PH	0	0.00383652
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	TR	0	0.00348869
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	12	100	Song	TR	0	0.00566912
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	HU	0	0.00891069
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	9	100	Song	SE	0	0.04689376
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	11	100	Song	HU	0	0.01206193
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	HK	0	0.00500460
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	118	100	Song	DE	0	0.34439563
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	PT	0	0.00782670
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	IS	0	0.00806759
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	IL	0	0.00381887
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	BG	0	0.00561201
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	46	100	Song	AU	0	0.12173127
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	5	100	Song	PE	0	0.00529740
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	RS	0	0.00820568
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	LT	0	0.00680501
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	6	100	Song	LT	0	0.01110461
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	ID	0	0.00149100
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	45	100	Song	NL	0	0.12655209
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	LU	0	0.00512089
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	TW	0	0.00221262
2024-12-29	2024-10	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	13	100	Song	CO	0	0.00743111
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	5	100	Song	ES	0	0.00318239
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	16	100	Song	JP	0	0.05376730
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	TH	0	0.00066036
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	57	100	Song	DE	0	0.19865680
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	6	100	Song	BG	0	0.00658282
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	4	100	Song	LV	0	0.00543238
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	6	100	Song	GR	0	0.01206608
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	5	100	Song	ZA	0	0.00701267
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	23	100	Song	SE	0	0.08824715
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	7	100	Song	SK	0	0.01089384
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	XK	0	0.00001765
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	TW	0	0.00221262
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	32	100	Song	NL	0	0.12586059
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	LU	0	0.00512089
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	6	100	Song	PE	0	0.00906332
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	14	100	Song	PL	0	0.02325168
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	8	100	Song	MX	0	0.00524237
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	3	100	Song	MY	0	0.00127815
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	NZ	0	0.00378668
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	NO	0	0.00287505
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	22	100	Song	AU	0	0.05824133
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	25	100	Song	FR	0	0.08499208
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	SA	0	0.00540850
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	HU	0	0.00271723
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	4	100	Song	LT	0	0.00680501
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	8	100	Song	CO	0	0.00574283
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	5	100	Song	TR	0	0.00270996
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	3	100	Song	PK	0	0.00238913
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	82	100	Song	AR	0	0.09940264
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	3	100	Song	CH	0	0.01560772
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	8	100	Song	BR	0	0.00561720
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	6	100	Song	PH	0	0.00076834
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	6	100	Song	RO	0	0.01462030
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	13	100	Song	IS	0	0.09659092
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	504	100	Song	MX	0	0.41878668
2024-12-29	2024-10	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	1	100	Song	EE	0	0.00210359
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	15	100	Song	LT	0	0.03075755
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	17	100	Song	FI	0	0.03601030
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	5	100	Song	IT	0	0.00766057
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	VN	0	0.00004257
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	4	100	Song	AT	0	0.01473866
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	308	100	Song	CL	0	0.36169059
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	18	100	Song	IE	0	0.08456742
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	99	100	Song	PL	0	0.14997509
2024-12-29	2024-10	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	1	100	Song	FI	0	0.00335682
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	15	100	Song	JP	0	0.04633411
2024-12-29	2024-10	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	2	100	Song	NZ	0	0.00647484
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	6	100	Song	PK	0	0.00084829
2024-12-29	2024-10	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	2	100	Song	BG	0	0.00021700
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	HK	0	0.00186479
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	10	100	Song	HR	0	0.01228724
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	136	100	Song	IT	0	0.27535391
2024-12-29	2024-10	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	4	100	Song	SG	0	0.01468778
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	3	100	Song	PT	0	0.00288024
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	30	100	Song	CA	0	0.05662470
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	EE	0	0.00420719
2024-12-29	2024-10	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	1	100	Song	AT	0	0.00249192
2024-12-29	2024-10	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	IL	0	0.00440031
